qid	text_a	text_b	label
780	spreads	Good spreads, great beverage selections and bagels really tasty.	1
781	beverage selections	Good spreads, great beverage selections and bagels really tasty.	1
782	bagels	Good spreads, great beverage selections and bagels really tasty.	1
783	service	But who says Murray's is anything about service.	0
784	place	This place is not worth the prices.	0
785	Pizza 33	Love Pizza 33..	1
786	Pizza	I will be out with friends and all of a sudden I am hungry and I only crave one thing... their Pizza.	1
787	Williamsburg spot	This tiny Williamsburg spot is always pleasantly surprising.	1
788	pizza	The pizza is delicious and the proprietor is one of the nicest in NYC.	1
789	proprietor	The pizza is delicious and the proprietor is one of the nicest in NYC.	1
790	cream cheeses	The cream cheeses are out of this world and I love that coffee!!	1
791	coffee	The cream cheeses are out of this world and I love that coffee!!	1
792	Bagels	Bagels are ok, but be sure not to make any special requests!	2
793	manager	I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!	0
794	turkey burgers	the turkey burgers are scary!	0
795	Japanese food	The worst excuse for Japanese food I've ever encountered.	0
796	soup for the udon	The soup for the udon was soy sauce and water.	0
797	sushi	The sushi was awful!	0
798	rice	The rice was poor quality and was cooked so badly it was hard.	0
799	sushi	Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.	0
800	fish	The fish was adequate, but inexpertly sliced.	0
801	Japanese cuisine	It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.	0
802	service	Good, fast service.	1
803	Food	Food is great and inexpensive.	1
804	location	The location is perfect.	1
805	place	Well, this place is so Ghetto its not even funny.	0
806	bottle minimun	If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.	0
807	music	If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.	0
808	Pizza	Awsome Pizza especially the Margheritta slice.	1
809	Margheritta slice	Awsome Pizza especially the Margheritta slice.	1
810	atmoshere	Great atmoshere and worth every bit.	1
811	staff	Winnie and her staff are the best crew you can find serving you.	1
812	Winnie	Winnie and her staff are the best crew you can find serving you.	1
813	food	The food is reliable and the price is moderate.	1
814	Thai food	For authentic Thai food, look no further than Toons.	1
815	Pad Thai	Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.	1
816	appetizer menu	Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.	1
817	restaurant	Everything about this restaurant was special.	1
818	service	The service was attentive, yet discreet.	1
819	brioche and lollies	The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.	1
820	place	The place was quiet and delightful.	1
821	Service	Service was good and food is wonderful.	1
822	food	Service was good and food is wonderful.	1
823	salmon	I did not try the caviar but I tried their salmon and crab salad (they are all good)  	1
824	crab salad	I did not try the caviar but I tried their salmon and crab salad (they are all good)  	1
825	spot	It is definitely a good spot for snacks and chat.	1
826	Lucky Strike	As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.	1
827	wait staff	The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).	1
828	food	The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.	1
829	mussels in spicy tomato sauce	The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.	1
830	fries	The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.	1
831	late night atmosphere	But the best part about LS is the late night atmosphere, delightfully free of the BTs.	1
832	martini	You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.	1
833	Vanilla Shanty	You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.	1
834	setting	You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.	1
835	music	You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.	1
836	in-house lady DJ	The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.	1
837	place	You can't go wrong with this place.	1
838	Suan	Suan is a great place that I often take my friends (classmates) too.	1
839	location	Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.	1
840	Suan	Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.	1
841	Thai	I LOVE their Thai	1
842	noodles with shrimp and chicken and coconut juice	noodles with shrimp and chicken and coconut juice is the MUST!	1
843	Suan	I will go back to Suan soon!	1
844	terrace	In summer-eat outside on a terrace (another great feature of Suan)!!!	1
845	staff	I cannot imagine a friendlier staff working in a restaurant.	1
846	Indian food	I cannot imagine better Indian food in all of the city.	1
847	chef	During the course of the past 3 months, the chef and staff changed and it was not for the better.	0
848	staff	During the course of the past 3 months, the chef and staff changed and it was not for the better.	0
849	food	The food now is inconsistent.	0
850	place	This is the kind of place you'd like to take all your friends to and still keep a secret.	1
851	setting	The setting is casual and romantic.	1
852	food	The food is excellent! 	1
853	balsamic vinegar over icecream	if you're daring, try the balsamic vinegar over icecream, it's wonderful!	1
854	Go Go Hamburgers	Do not get the Go Go Hamburgers, no matter what the reviews say.	0
855	dim sum	The rest of the dim sum, though pricey by Chinatown standards, is worth it.	0
856	wait	The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.	0
857	atmosphere	The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.	0
858	turnip cake	A few tips: skip the turnip cake, roast pork buns and egg custards.	0
859	roast pork buns	A few tips: skip the turnip cake, roast pork buns and egg custards.	0
860	egg custards	A few tips: skip the turnip cake, roast pork buns and egg custards.	0
861	food	The food was exceptional.	1
862	braised lamb shank in red wine	I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.	1
863	service	The service was friendly and the atmosphere was casual.	1
864	atmosphere	The service was friendly and the atmosphere was casual.	2
865	meal	The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	1
866	restaurant	The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	2
867	interior decor	this little place has a cute interior decor and affordable city prices.	1
868	place	this little place has a cute interior decor and affordable city prices.	1
869	pad se ew chicken	the pad se ew chicken was delicious, however the pad thai was far too oily.	1
870	pad thai	the pad se ew chicken was delicious, however the pad thai was far too oily.	0
871	Ginger House	Have eaten at Ginger House several times, and it's always good.	1
872	fried dumplings	The fried dumplings are GREAT!	1
873	Chinese restaurant	Finally a reliable Chinese restaurant!	1
874	customer service	This place would be so much better served by being run by a group that actually understands customer service.	0
875	management	Terrible, terrible management - deserves to be shut-down.	0
876	bagels	delicious bagels, especially when right out of the oven.	1
877	Spreads	Spreads and toppings are great - though a bit pricey.	1
878	toppings	Spreads and toppings are great - though a bit pricey.	1
879	Spreads	Spreads and toppings are great - though a bit pricey.	0
880	toppings	Spreads and toppings are great - though a bit pricey.	0
881	Service	Service is fast and friendly.	1
882	food	The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.	0
883	ambience	The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.	0
884	Rao	Rao is a good restaurant, but it's nothing special.	2
885	indian cuisine	But after last night, Spice Grill is the only place I'm eating indian cuisine.	1
886	shrimp appetizers	You must try the shrimp appetizers.	1
887	ambience	This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.	1
888	staff	This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.	1
889	food	Great food, great prices, great service.	1
890	eats	If you are looking for a good quality, cheap eats - this is the place.	1
891	indian food	it's a perfect place to have a amanzing indian food.	1
892	cheff	I really loved the different and inovated touch that's the cheff gives to the food.	1
893	place	also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!	1
894	service	also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!	1
895	bagels	Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.	0
896	service	Drawbacks: service is slow and they don't toast!	0
897	food	The food was absolutely amazing!!	1
898	baked clams octopus	The baked clams octopus we shared as appetizers were the best we've ever had!! 	1
899	lamb	The lamb was tender so full of flavor, the dessert was divine!!	1
900	dessert	The lamb was tender so full of flavor, the dessert was divine!!	1
901	waiter	The waiter was attentive.	1
902	place	The place itself is beautiful the bar scene seems to be happening.	1
903	bar scene	The place itself is beautiful the bar scene seems to be happening.	1
904	Appetizers	Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.	2
905	waiter	Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.	0
906	potato stuff kanish	Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.	1
907	salmon	Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.	0
908	chicken	Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.	1
909	servings for main entree	Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.	0
910	Dessert	Dessert is a joke...dont bother	0
911	service	Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.	1
912	feel	The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.	1
913	portions	The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.	1
914	veal	The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.	1
915	anti-pasta	The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.	1
916	calamari	The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.	1
917	pasta mains	The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.	1
918	wine list	The wine list is extensive and can easily hike up an otherwise reasonably priced meal.	1
919	meal	The wine list is extensive and can easily hike up an otherwise reasonably priced meal.	1
920	place	Fantastic place.	1
921	Lucky Strike	Lucky Strike is a great casual place to just grab a bite to eat.	1
922	food	Great food, great decor, great service.	1
923	decor	Great food, great decor, great service.	1
924	service	Great food, great decor, great service.	1
925	spot	This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!	1
926	SEASONAL beer	(Always ask the bartender for the SEASONAL beer!!!	1
927	spot	Excellent spot for holiday get togethers with co-workers or friends that you haven't seen in a while.	1
928	Heartland Brewery	I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!	1
929	place	What a great place!	1
930	restaurant	Not the typical NYC gimmick theme restaurant.	1
931	bar	A cool bar with great food, and tons of excellent beer.	1
932	food	A cool bar with great food, and tons of excellent beer.	1
933	beer	A cool bar with great food, and tons of excellent beer.	1
934	shrimp scampi	The shrimp scampi was excellent and the antipasti were plentiful.	1
935	antipasti	The shrimp scampi was excellent and the antipasti were plentiful.	1
936	Corona	If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.	1
937	food	The only thing more wonderful than the food (which is exceptional) is the service.	1
938	service	The only thing more wonderful than the food (which is exceptional) is the service.	1
939	waiters	The only thing the waiters don't do for you is wipe your chin when you leave.	1
940	atomosphere	Cozy romantic atomosphere with only around 15 tables at most.	1
941	Service	Service was very prompt but slightly rushed.	1
942	Food	Food was very good, but not what I would consider out of this world.	2
943	food	Too bad the food wasn't of the same heritage.	0
944	porcini mushroom pasta special	The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.	0
945	seafood tagliatelle	The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.	0
946	tiramisu	But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.	0
947	place	I really liked this place.	1
948	BBQ ribs	This place has the best Chinese style BBQ ribs in the city.	1
949	rice dishes	I also recommend the rice dishes or the different varieties of congee (rice porridge).	1
950	congee (rice porridge)	I also recommend the rice dishes or the different varieties of congee (rice porridge).	1
951	place	It's definately not a place to go if you want to impress someone.	0
952	food	However, if you want great food at a great price and don't mind the decor, you can't beat this place.	1
953	decor	However, if you want great food at a great price and don't mind the decor, you can't beat this place.	2
954	food	However, if you want great food at a great price and don't mind the decor, you can't beat this place.	1
955	service	Quick and friendly service.	1
956	main dining room	When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.	1
957	ceiling	When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.	1
958	food	The food is wonderful, tasty and filling, and the service is professional and friendly.	1
959	service	The food is wonderful, tasty and filling, and the service is professional and friendly.	1
960	patio	I can't wait for summer, when they serve outside on their gigantic patio.	1
961	Suan	I recently tried Suan and I thought that it was great.	1
962	food	This little place definitely exceeded my expectations and you sure get a lot of food for your money.	1
963	place	This little place definitely exceeded my expectations and you sure get a lot of food for your money.	1
964	food	This little place definitely exceeded my expectations and you sure get a lot of food for your money.	1
965	service	The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.	1
966	food	The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.	1
967	hot sauce	The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.	1
968	food	Good food.	1
969	drink	Good drink.	1
970	cheescake	I have never had cheescake like this.	1
971	spot	Great spot, whether looking for a couple of drinks or quiet dinner.	1
972	food	The food is great and they have a good selecion of wines at reasonable prices.	1
973	selecion of wines	The food is great and they have a good selecion of wines at reasonable prices.	1
974	ambiance	While the ambiance and atmosphere were great, the food and service could have been a lot better.	1
975	atmosphere	While the ambiance and atmosphere were great, the food and service could have been a lot better.	1
976	food	While the ambiance and atmosphere were great, the food and service could have been a lot better.	0
977	service	While the ambiance and atmosphere were great, the food and service could have been a lot better.	0
978	chicken casserole	We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.	0
979	food	i've been to sapphire twice and both times the food was fine, if not good.	1
980	chicken	stick with the chicken, beef, and lamb dishes.	1
981	beef	stick with the chicken, beef, and lamb dishes.	1
982	lamb dishes	stick with the chicken, beef, and lamb dishes.	1
983	service	service is friendly, and never had a problem walking in and getting a table.	1
984	dessert	skip dessert.	0
985	Reuben sandwich	Best Reuben sandwich ever!	1
986	Bloom's	Don't miss Bloom's on your next trip to Manhatten.	1
987	place	It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York.	1
988	Bloom's	Thanks Bloom's for a lovely trip.	1
989	food	The food was not fresh, the sauces were bland and very oily.	0
990	sauces	The food was not fresh, the sauces were bland and very oily.	0
991	Pizza	Pizza was a little soggy.	0
992	Ravioli	Ravioli was good...but I have to say that I found everything a bit overpriced.	1
993	wines by the glass	Not enough wines by the glass either.	0
994	Service	Service, however, was excellent...and I liked the setting/atmosphere a lot. 	1
995	setting/atmosphere	Service, however, was excellent...and I liked the setting/atmosphere a lot. 	1
996	Food	Food was just average...if they lowered the prices just a bit, it would be a bigger draw.	2
997	place	This place is a great bargain.	1
998	Pakistani food	Authentic Pakistani food.	1
999	People	People are always friendly.	1
1000	decor	Don't waste money on decor.	2
1001	food	Just straight up cheap, good food.	1
1002	Faan	Faan is sooo good.	1
1003	pad thai	The best pad thai i've ever had.	1
1004	design	The design and atmosphere is just as good.	1
1005	atmosphere	The design and atmosphere is just as good.	1
1006	bottles of wine	bottles of wine are cheap and good.	1
1007	food	The food was actually aweful.	0
1008	mussles	The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.	0
1009	seabass	The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.	0
1010	goat cheese salad	The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.	0
1011	penne w/ chicken	The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.	0
1012	atmosphere	Nice atmosphere, the service was very pleasant and the desert was good.	1
1013	service	Nice atmosphere, the service was very pleasant and the desert was good.	1
1014	desert	Nice atmosphere, the service was very pleasant and the desert was good.	1
1015	jukebox	The jukebox plays everything from Italian Opera to The Strokes.	1
1016	food	The food is amazing, rich pastas and fresh doughy pizza.	1
1017	pastas	The food is amazing, rich pastas and fresh doughy pizza.	1
1018	pizza	The food is amazing, rich pastas and fresh doughy pizza.	1
1019	vibe	Best of all is the warm vibe, the owner is super friendly and service is fast.	1
1020	owner	Best of all is the warm vibe, the owner is super friendly and service is fast.	1
1021	service	Best of all is the warm vibe, the owner is super friendly and service is fast.	1
1022	drinks	go here for the drinks!	1
1023	Usha	Ask for Usha, the nicest bartender in manhattan.	1
1024	sassy lassi	My fav was the sassy lassi...	1
1025	roti rolls	This is an amazing place to try some roti rolls.	1
1026	Unda (Egg) rolls	I really recommend the very simple Unda (Egg) rolls.	1
1027	spices	Delicate spices, onions, eggs and a kick-ass roti.	1
1028	onions	Delicate spices, onions, eggs and a kick-ass roti.	1
1029	eggs	Delicate spices, onions, eggs and a kick-ass roti.	1
1030	roti	Delicate spices, onions, eggs and a kick-ass roti.	1
1031	Toons	Toons has recently been redone, so it's now a very attractive space.	1
1032	food	The food's as good as ever.	1
1033	Thai food	In an area sadly lacking in decent Thai food, this is one of the best spots.	1
1034	decor	Went here last night - nice decor, good service, but the food was surprisingly excellent.	1
1035	service	Went here last night - nice decor, good service, but the food was surprisingly excellent.	1
1036	food	Went here last night - nice decor, good service, but the food was surprisingly excellent.	1
1037	portions	The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.	1
1038	drumsticks over rice	Best drumsticks over rice and sour spicy soup in town!	1
1039	sour spicy soup	Best drumsticks over rice and sour spicy soup in town!	1
1040	Beef noodle soup	Beef noodle soup is good as well.	1
1041	service	The service is good and the resturant is clean.	1
1042	resturant	The service is good and the resturant is clean.	1
1043	Taiwanese food	Best Taiwanese food in NY!	1
1044	Rao's	I have been to Rao's probably 15 times the past 3 years and it keeps getting better.	1
1045	service	Rao's has the best service and atmosphere in NYC.	1
1046	atmosphere	Rao's has the best service and atmosphere in NYC.	1
1047	place	My roommate and I LOVE this place.	1
1048	outdoor seating	We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.	1
1049	Indoor	Indoor was very cozy and cute.	1
1050	portion	The portion sizes here are huge, and the sushi is good.	1
1051	sushi	The portion sizes here are huge, and the sushi is good.	1
1052	Staff	Staff is very accomodating.	1
1053	dumplings	Excellent dumplings served amid clean, chic decor.	1
1054	decor	Excellent dumplings served amid clean, chic decor.	1
1055	$10 10-piece dim sum combo	I got the $10 10-piece dim sum combo, every bite of which was great.	1
1056	decor	The decor is very simple but comfortable.	1
1057	food	The food was delicious but do not come here on a empty stomach.	1
1058	portions	The portions are small but being that the food was so good makes up for that.	0
1059	food	The portions are small but being that the food was so good makes up for that.	1
1060	crabmeat lasagna	You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.	1
1061	chocolate bread pudding	You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.	1
1062	staff	The staff there is very attentive and down to earth.	1
1063	Indian food	Great Indian food and the service is incredible.	1
1064	service	Great Indian food and the service is incredible.	1
1065	owner	The owner truly caters to all your needs.	1
1066	food	Great food and the prices are very reasonable.	1
1067	egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork	I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.	1
1068	dish	This dish is my favorite and I always get it when I go there and never get tired of it.	1
1069	congee	Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.	1
1070	Ow Ley Soh	Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.	1
1071	Chinese food	Simply some good tasting Chinese food at incredible prices...	1
1072	Service	Service is not what you are coming here for...	0
1073	Big Wong	Big Wong is a great place to eat and fill your stomach.	1
1074	jazz duo	whoever the jazz duo was, they were on POINT.	1
1075	music	good music, great food, speedy service affordable prices.	1
1076	food	good music, great food, speedy service affordable prices.	1
1077	service	good music, great food, speedy service affordable prices.	1
1078	wine by the glass	even the wine by the glass was good.	1
1079	Japanese Tapas	Consistently good Japanese Tapas.	1
1080	drinks	Always good drinks and service is pretty good;	1
1081	service	Always good drinks and service is pretty good;	1
1082	Atmosphere	Atmosphere is nice and relaxed too...	1
1083	place	A great place to meet up for some food and drinks...  	1
1084	Yakitori (bbq meats)	Yakitori (bbq meats) is tasty too.	1
1085	fish	If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.	0
1086	staff	If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.	0
1087	sushi chef	If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.	0
1088	fish	Price and quality of fish alone will keep us from making a return visit.	0
1089	chef	Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.	0
1090	place	This place, which is only a few months old, is perhaps Queens' biggest secret!	1
1091	decor	Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!	1
1092	food	Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!	1
1093	staff	Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!	1
1094	Rice Avenue	Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!	1
1095	waiter	We were seated outside and the waiter spilled red wine and hot tea on myself and my date.	0
1096	food	With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.	0
1097	wait-staff	With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.	0
1098	service	With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.	0
1099	management	With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.	0
1100	service	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	0
1101	food	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	0
1102	decor	Baluchi's has solid food and a nice decor at reasonable prices.	1
1103	Baluchi's	Baluchi's has solid food and a nice decor at reasonable prices.	1
1104	manager	The only problem is that the manager is a complete incompetent.	0
1105	service	He offers subpar service and has no personality.	0
1106	nigiri	I have never before eaten 40 pieces of relatively good nigiri.	2
1107	all you can eat sushi	$20 for all you can eat sushi cannot be beaten.	1
1108	Areo	I went to Areo on a Sunday afternoon with four of my girlfriends, and spent three enjoyable hours there.	1
1109	servers	Most of the servers are very attentive, friendly and quite attractive.	1
1110	vibe	The vibe is very relaxed and cozy, service was great and the food was excellent!	1
1111	service	The vibe is very relaxed and cozy, service was great and the food was excellent!	1
1112	food	The vibe is very relaxed and cozy, service was great and the food was excellent!	1
1113	Food	Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.	1
1114	view of the new york city skiline	Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.	1
1115	service	Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.	1
1116	place	Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.	1
1117	food	The food is great.	1
1118	Personal pans	Personal pans are the perfect size for those hungry nights.	1
1119	delivery guys	There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.	0
1120	scene	Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.	1
1121	place	Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.	1
1122	location	Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.	1
1123	pizza	The pizza was pretty good and huge.	1
1124	penne a la vodka	We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.	1
1125	pasta penne	The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol	0
1126	La Rosa	La Rosa waltzes in, and I think they are doing it the best.	1
1127	wines	Interesting selection, good wines, service fine, fun decor.	1
1128	service	Interesting selection, good wines, service fine, fun decor.	1
1129	decor	Interesting selection, good wines, service fine, fun decor.	1
1130	selection	Interesting selection, good wines, service fine, fun decor.	1
1131	spot	I found it on a cold night, the perfect spot to warm up.	1
1132	service	I recieved prompt service with a smile.	1
1133	place	This place blew me away...by far my new favorite restaurant on the uppereast side.	1
1134	wine list	The wine list is extensive and impressive.	1
1135	atmosphere	LOVE the atmosphere - felt like I was in Paris.	1
1136	mussels	The mussels were fantastic and so was the dessert...definitely going to be back very soon.	1
1137	dessert	The mussels were fantastic and so was the dessert...definitely going to be back very soon.	1
1138	service	I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.	1
1139	staff	I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.	1
1140	Vittorio	Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.	1
1141	crew	Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.	1
1142	Dining Garden	I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!	1
1143	Jazz Bar	I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!	1
1144	Thin Crust Pizzas	I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!	1
1145	Lasagna Menu	I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!	1
1146	PLACE	I lOVE THIS PLACE!	1
1147	meal	I have to say I have never had a disapointing meal here.	1
1148	dumplings	We could have made a meal of the yummy dumplings from the dumpling menu.	1
1149	BBQ Salmon	Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.	1
1150	Sea Bass	Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.	1
